en_sentence	translation	variety	county	orthography
The boy was strong, and wanted to retaliate, but he was in a foreign country.	کوڕەگه زووردار بۊ، تواست ناقێ بگرێ وەلێ فکرەو کرد ها له وڵات غەریبێگ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
His new friend pushed the owner aside, and pulled the boy outside with him.	کوڕه جوانەگەی رەفیقێ دەس نیاده سینەی خاون بارەگه و کوڕەگه وه گەرد خوەی کیشاده دەیشت.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He wanted your money, he said.	"جا وه پێ وت، ""پۊلەگەد ئه‌تواست بوا."""	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Tangier is not like the rest of Africa.	ئەیره وەک باقی ئافریقا نیه.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
This is a port, and every port has its thieves.	ئەیره بەندەره و بەندەریش هەمیشه دز ها ناوێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The boy trusted his new friend.	کوڕەگه متمانه‌ کرده ئی رەفیق تازەیه.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He had helped him out in a dangerous situation.	وه مەوقعیەت مەترسیدارێ رزگارێ کردۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He took out his money and counted it.	پۊل ناو بوخچەگەی دراورد و ژماردەی.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
We could get to the Pyramids by tomorrow, said the other, taking the money.	"رەفیقەگەی پۊلەگه وه دەسێ سەن و وت، ""تا سوب ئەتانین بڕەسینه ئەهرام."	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"But I have to buy two camels.	وه‌لێ بایەد دو گله شوتور بسێنین.	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE	
They walked together through the narrow streets of Tangier	وه ناو خیابانەیل تەسک و باریک تەنجه کەفتنه رێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE	
Everywhere there were stalls with items for sale.	وه گ نوقتەی شارەگه دەسفرووشەیلێ وسیاۊن چشت ئەفرووتن.	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE	
They reached the center of a large plaza where the market was held.	ئاخرێ رەسینه ناوڕاس مەیدان گەورەی که کردۊنه بازاڕ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE	
There were thousands of people there, arguing, selling, and buying; 	هەزار نەفەر زیاتر لەوره بۊن موعامڵه ئەکردن.	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE	
vegetables for sale amongst daggers, and carpets displayed alongside tobacco	سەوزی ئەفرووتن، خەنجەر ئەفرووتن، قالی کردۊنه دارا ئەفرووتن، تەماکوو ئەفرووتن.	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE	
But the boy never took his eye off his new friend.	وەلێ کوڕەگه چەوەیلێ وه بان رەفیقه تازەگەی هەڵنەیەگرد.	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE	
After all, he had all his money.	بلاخره پۊلەگەی تەمام وه دەس ئەوه بۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE	
He thought about asking him to give it back, but decided that would be unfriendly.	فکرەو کرد بووشێده پێ بەیدەی دەس خوەی وەلێ وه لای خوەیەو وت شۊرەیه.	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE	
He knew nothing about the customs of the strange land he was in.	هیچ وه روسوومات ئەو وڵات عەجیبه نەیەزانست.	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE	
I'll just watch him,"" he said to himself."	هووشم ها پێیەو، وه لای خوەیەو وت.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He knew he was stronger than his friend.	ئەزانست وه رەفیقەگەی زووردارتره.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Suddenly, there in the midst of all that confusion, he saw the most beautiful sword he had ever seen.	جا یێ دەفه وه ناو ئەو هاتچۊه چەوێ کەفته قەشەنگترین شمشێرێ وه عومرێ دۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The scabbard was embossed in silver, and the handle was black and encrusted with precious stones.	غەڵافەگەی وه نوقره بۊ و دەسەی رەش قەشەنگێ وه‌ رۊکه‌ش سه‌نگه‌یل قیمه‌تی داشت.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The boy promised himself that, when he returned from Egypt, he would buy that sword.	قەوڵ داده خوەی وەختێ وه مسر هاتەوه ئەو شمشێره بسەنێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Ask the owner of that stall how much the sword costs, he said to his friend.	بپرسه لەو دەسفورووشه بزانه ئەو شمشێره چەنێ قیمەتیه، کوڕەگه وته رەفیقەگەی.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Then he realized that he had been distracted for a few moments, looking at the sword.	جا هاته خوەیا زانست چەن لەحزەی وه رەفیقەگەی غافڵ بۊه، توماشای شمشێرەگه کردیه.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
His heart squeezed, as if his chest had suddenly compressed it.	قەڵبێ یێ تەکان وسیا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He was afraid to look around, because he knew what he would find.	زات نەیەکرد توماشای دەورپشتێ کا چون ئەزانست وه گەرد چه‌ به‌رخورد ئه‌کا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He continued to look at the beautiful sword for a bit longer, until he summoned the courage to turn around.	هەروا قەیرێ تر توماشای شمشێرەگه کرد تا ئاخرێ جورئەت کرد هەڵچەرخێدەو.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
All around him was the market, with people coming and going, shouting and buying, and the aroma of strange foods...	دەورپشتێ تەمام مەردم ناو بازاڕەگە بۊن، ئەهاتن و ئەچۊان و جنس هەڵاڵه ئەکردن و خەرید ئەکردن ...	Kolyayi	Songhor / Kolyayi	Southern Kurdish
but nowhere could he find his new companion.	وەلێ هەرچێ توماشا کرد رەفیقه تازەگەی نەی.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The boy wanted to believe that his friend had simply become separated from him by accident.	کوڕەگه دووس داشت فکر کا وه‌ هه‌ڵکه‌فت گومێ کردیه.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He decided to stay right there and await his return.	تەسمیم گرد وه جێیەگەی خوەی چەوەڕێ بووسێ تا رەفیقەگەی بایدەو.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
As he waited, a priest climbed to the top of a nearby tower and began his chant; 	هەر وا که وسیاۊ یەکێ وه یێ بورجێ کیشاده بان و ده‌س کرده بانگ دان؛	Kolyayi	Songhor / Kolyayi	Southern Kurdish
everyone in the market fell to their knees, touched their foreheads to the ground, and took up the chant.	گشتێ چۊنه رکووع و سوجدەوه و ئەو کەلەماته تکرار ئەکردن.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Then, like a colony of worker ants, they dismantled their stalls and left.	جا وەک دەسەی مورۊجنه کارکاسبی خوەیان هیشتنه جێ و هاتنه رێیەو.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The sun began its departure, as well.	خوەرەگەیش کەم کەم داشت نەیەمەنیا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He recalled that when the sun had risen that morning, he was on another continent, still a shepherd with sixty sheep, and looking forward to meeting with a girl.	فکرەو کرد وەختێ ئەو سوبه خوەر داۊ یه وه قاڕەیگ تر بۊ، شوانێگ بۊ وه 60 سەر پەز و چه‌وه‌نواڕ دیدار دودێگ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
That morning he had known everything that was going to happen to him as he walked through the familiar fields.	ئەو سوبه ئەزانست بەناس چەبکاد و چۊ بوو.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
But now, as the sun began to set, he was in a different country, a stranger in a strange land, where he couldn't even speak the language.	وەلێ ئەلان، دەرحەینێ که خوەرەگه داشت ئەنیشت، وه کشوەرێ تر بۊ، غەریبەی وه وڵات غەریبێگ، جێگ که زوان مەردمەگەیشێ نەیەزانست.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He was no longer a shepherd, and he had nothing, not even the money to return and start everything over.	پۊلێگیش نەیاشت بگەڕێدەوه و له ئەوەڵەو شروو کا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
All this happened between sunrise and sunset, the boy thought.	تەمام ئی ئتفاقاته‌ وه سوب تا ئێوارەیگ کەفت، کوڕەگه فکرەو کرد.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He was feeling sorry for himself, and lamenting the fact that his life could have changed so suddenly and so drastically.	بەزەیه خوەی ئەهات و خەفەت ئەخوارد که وه کوتبڕا گ چشتێ گووڕیایه.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He was so ashamed that he wanted to cry.	ئەونه وه خوەی چۊ که ئەتواست بووده گیریه‌و.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He had never even wept in front of his own sheep.	هیچوەخت، تەنانەت وه بەرچەو پەزەگانێ، نەگیرستۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
But the marketplace was empty, and he was far from home, so he wept.	وەلێ ئیسه بازاڕەگه چووڵ بۊ و دۊر وه ماڵ و زندگی، ئەسر بەر دا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He wept because God was unfair, and because this was the way God repaid those who believed in their dreams.	ئەسر ئەڕشان چون خودا مونسف نەۊ و وا پاداش کەسەیلێ که باوڕ وه رویایان ئەکەن ئەدا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
When I had my sheep, I was happy, and I made those around me happy.	کوڕەگه فکرەو کرد، وەختێ پەزەگان داشتم شاد بۊم و دیگه‌رانیش شاد ئەکردم.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
People saw me coming and welcomed me, he thought.	وه هەرکووره ئەچۊام مەردم وه لێم پێشوازی ئەکردن.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
But now I'm sad and alone.	وەلێ ئەلان خەمبار و تەنیام.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
I'm going to become bitter and distrustful of people because one person betrayed me.	ئەزانم ئیساولا دی هەمیشه ناڕەحەتم و وه کەسێ متمانه ناکەم چون یێ نەفەر وه پێم خیانەت کردیه.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
I'm going to hate those who have found their treasure because I never found mine.	دی قینمه هەرکه گەنج خوەی پەیدا کردیه ئەتێ چون من گەنج خوەم پەیدا نەکردم.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
And I'm going to hold on to what little I have, because I'm too insignificant to conquer the world.	دی ئەچەسبمه ئەو خورده چشته که دێرم، چون ئەڕای فەتح دونیا فەره رێزم.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He opened his pouch to see what was left of his possessions; 	کوڕەگه بوخچەگەی هه‌ڵڕشان بزانێ چه ئەڕای مەنیه؛ 	Kolyayi	Songhor / Kolyayi	Southern Kurdish
maybe there was a bit left of the sandwich he had eaten on the ship.	گایەس کوتێ ساندویچ هاوردۊ وه رێیا خواردۊ مەنۊد.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
But all he found was the heavy book, his jacket, and the two stones the old man had given him.	وەلێ ئەوەک دی کتاوه قورسەگەی و کوتەگەی و ئەو دو گله کوچکه پیرەمەردەگه داۊه پێ بۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
As he looked at the stones, he felt relieved for some reason.	توماشای کوچکەگان کرد خیاڵێ کەمێ رەحەت بۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He had exchanged six sheep for two precious stones that had been taken from a gold breastplate.	شەش سەر پەز داۊه پیرەمەردەگه، ئەویش وه جیای ئی دو کوچک قیمەتیه له سینەپووشەگەی دراوردۊ داۊه پێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He could sell the stones and buy a return ticket.	ئیسه ئەتانست کوچکەگان بفرووشێ و بلیت بەرگەشتێ بسەنێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
But this time I'll be smarter, the boy thought, removing them from the pouch so he could put them in his pocket.	وه بەرخوەیەو وت وەلێ ئی دەفه هووشم هەس، هه‌روا که کوچکەگان وه ناو بوخچەگەی دراورد و نیاده گیفانێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
This was a port town, and the only truthful thing his friend had told him was that port towns are full of thieves.	ئەوره شار بەندەریگ بۊ، تەنیا قسەی راسێگیش رەفیقەگەی کردۊ ئەوه بۊ که شارەیل بەندەری پڕه وه دز.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Now he understood why the owner of the bar had been so upset: 	ئیسه ئەزانست ئەڕا خاون بارەگه ئەونه پەشووکیاۊ:	Kolyayi	Songhor / Kolyayi	Southern Kurdish
he was trying to tell him not to trust that man.	ئەتواست وه یه بووشێ وەو جوانه متمانه نەکا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
I'm like everyone else;	منیش وەمه ئی مەردمه؛	Kolyayi	Songhor / Kolyayi	Southern Kurdish
I see the world in terms of what I would like to see happen, not what actually does.	دنیا ئەو جووره ئەۊنم که دووس دێرم بۊنم، نه ئەو جووره که هەس.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He ran his fingers slowly over the stones, sensing their temperature and feeling their surfaces.	یەواشێ دەس هاورده بان کوچکەگان، تا لەمسیان کاد و گەرمایان حس کا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
They were his treasure.	ئیسه ئی دو کوچکه گەنجێ بۊن.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Just handling them made him feel better.	هەر ئەوه دەس ئەهاورده پێیانا حاڵێ خووبه‌و ئەکرد.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
They reminded him of the old man.	پیرەمەردەگه ئەخستنه بیرێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
When you want something, all the universe conspires in helping you to achieve it, he had said.	وەختێ چشتێگ بتوای، تەمام دونیا دەس ئەیده دەس یەک تو وه خاستەد بڕەسی، پیرەمەردەگه وتۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The boy was trying to understand the truth of what the old man had said.	کوڕەگه ئەتواست بزانێ ئای ئی قسەی ئەو پیرەمەرده حەقیقەت دێرێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
There he was in the empty marketplace, without a cent to his name, and with not a sheep to guard through the night.	وه ناو ئی بازاڕ چووڵه وسیاۊ، بێ یێ قەران وه گیفانێ و بێ یێ دانه پەز که شەو نگابانیی بکا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
But the stones were proof that he had met with a king	وەلێ کوچکەگان مەدرەکێگۊن که وه‌ گه‌رد پادشایگ ديدار داشتیه.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
a king who knew of the boy's past.	پادشای که سەرسڕ کوڕەگه ئەزانست.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
They're called Urim and Thummim, and they can help you to read the omens.	ناویان ئووریم و توومیمه و کومەکد ئەکەن نشانەگان بخوەنی.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The boy put the stones back in the pouch and decided to do an experiment.	کوڕەگه کوچکەگان نیادەوه ناو بوخچەگەی و تەسمیم گرد تاقییان بکا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The old man had said to ask very clear questions, and to do that, the boy had to know what he wanted.	پیرەمەردەگه وتۊ سوئاڵەیل وازح بپرسێ و وەی خاتره بایەد بزانستا خاستەی چەس.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
So, he asked if the old man's blessing was still with him.	پرسی ئای دوعای خەیر پیرەمەردەگه هیشتا ها گەردێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He took out one of the stones.	یەکێ وه کوچکەگان دراورد.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"It was ""yes."" "	"جواو ''بەڵێ"" بۊ."	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Am I going to find my treasure? he asked.	ئای گەنجەگەم پەیدا ئەکەم؟ کوڕەگه پرسی.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He stuck his hand into the pouch, and felt around for one of the stones.	دەس برده ناو بوخچەگەی یەکێ وه کوچکەگان بارێده دەیشت.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
As he did so, both of them pushed through a hole in the pouch and fell to the ground.	یێ جا هەر دو کوچکەگه وه کونایگ وه ناو بوخچەگه داکەفتن.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The boy had never even noticed that there was a hole in his pouch.	کوڕەگه ئەسڵەن متەوەجێ وجوود کونا وه ناو بوخچەگەی نەۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He knelt down to find Urim and Thummim and put them back in the pouch.	خوەی قووخانەو ئووریم و توومیم هەڵگرێ دواره بنێده ناو بوخچەگەی.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
But as he saw them lying there on the ground, another phrase came to his mind.	وەلێ هەروا که وه رۊ زەۊەگه توماشایان ئەکرد، قسەیگ تر کەفته بیرێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Learn to recognize omens, and follow them, the old king had said.	یاد بگره نشانەگان تەشخیس بیەی و کەفیده شوونیان، پادشا پیرەگه وتۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
An omen.	نشانه؛ 	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The boy smiled to himself.	کوڕەگه بزەیگێ بردەو.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He picked up the two stones and put them back in his pouch.	هەردو کوچکەگه هەڵگرد و خسته ناو بوخچەگەی.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He didn't consider mending the hole,	خیاڵ نەداشت کوناگه بدۊرنێ،	Kolyayi	Songhor / Kolyayi	Southern Kurdish
the stones could fall through any time they wanted.	کوچکەگان هەروەخت بتواستان خوەیان دای ئەکەفتن.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He had learned that there were certain things one shouldn't ask about, so as not to flee from one's own destiny.	یاد گردۊ که یێ چشتەیلێ هەس ئایەم پرس نەکا خاسه، تا وه چارەنۊس خوەی فەرار نەکا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
I promised that I would make my own decisions, he said to himself.	من قەوڵ دامه تەسمیمەگانم خوەم بگرم، وه لای خوه‌یه‌و وت.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
But the stones had told him that the old man was still with him, and that made him feel more confident.	وەلێ کوچکەگان وتۊنه پێ که پیرەمەردەگه هەنووز ها گەردێ و یه پشتگه‌رمی ئەدا پێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He looked around at the empty plaza again, feeling less desperate than before.	دواره چەو گەڕانه ناو مەیدانه چووڵەگه، ئی داڵه وه ئومید و دڵقایمی بێشترێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
This wasn't a strange place; 	ئەیره جێ غەریبێگ نەۊ؛ 	Kolyayi	Songhor / Kolyayi	Southern Kurdish
it was a new one.	جێ جەدیدێگ بۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
After all, what he had always wanted was just that: 	ئەو چشتیشه هەمیشه ئەتواست هەر یه بۊ: 	Kolyayi	Songhor / Kolyayi	Southern Kurdish
to know new places.	جێیەیل جەدید بناسێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Even if he never got to the Pyramids, he had already traveled farther than any shepherd he knew.	تەنانەت ئەگەر وه ئەهرامیش نەڕەسیاتا هیچ شوانێ یه بناسێ رێ وەی دۊریه سەفەر نەکردۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Oh, if they only knew how different things are just two hours by ship from where they are, he thought.	وه بەر خوەیەو وت، ئاااخ، خوەزیا بزانستان ئەیره چەنێ فەرق ئەکا وه گەرد ئەوره، تەنیا دو ساعەت رێیشه.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Although his new world at the moment was just an empty marketplace, he had already seen it when it was teeming with life, and he would never forget it.	هەرچەن دونیای ئیسەی تەنیا بازاڕ چووڵێگۊ، وەلێ وەختێ پڕێ بۊ وه مەردم دۊەی و هیچ وەخت فەرامووشێ نەیەکرد.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He remembered the sword.	شمشێرەگه کەفته بیرێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
It hurt him a bit to think about it, but he had never seen one like it before.	کەمێ ناڕەحەت بۊ وه پێ فکر کرد، وەلێ هەرگیز وه زندگیێ وێنەی ئەو شمشێره نەۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
As he mused about these things, he realized that he had to choose between thinking of himself as the poor victim of a thief and as an adventurer in quest of his treasure.	دەرحەین یه‌ک وەی چشتەیله فکر ئەکرد، متەوەجێ بۊ که بایەد وه بەین دو چشت ئنتخاب بکا: یا یێ نەفەر ماڵ بریایه، یا ماجەراجوێ که ها شوون گەنجەگەیا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
I'm an adventurer, looking for treasure, he said to himself.	من ماجه‌راجووم، وه شوون گەنجا، وه لای خوەیه‌و وت.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He was shaken into wakefulness by someone.	* * * یێ نەفەر شەکانەوەی هەڵێسان وه خەو.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He had fallen asleep in the middle of the marketplace, and life in the plaza was about to resume.	وه ناوڕاس بازاڕەگه خەوێ بردۊ و هاتچۊ وه ناو مەیدانەگه داشت شروو ئەۊا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Looking around, he sought his sheep, and then realized that he was in a new world.	چەو گەڕان پەزەگانێ بۊنێ جا هووشێ هاته خوەیا ها له دنیای تر.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
But instead of being saddened, he was happy.	وەلێ وه جیای یەک خەفەت بخوا، خوشحاڵ بۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He no longer had to seek out food and water for the sheep;	دی لازم نەۊ مینەی ئاو و ئاڵف بگەڕێ ئەڕای پەزەگانێ؛ 	Kolyayi	Songhor / Kolyayi	Southern Kurdish
he could go in search of his treasure, instead.	وه جیای ئەتانست بچێده شوون گەنجەگەیا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He had not a cent in his pocket, but he had faith.	یێ قەران وه گیفان نەیاشت وەلێ ئیمان داشت.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He had decided, the night before, that he would be as much an adventurer as the ones he had admired in books.	شەو قەبڵێ تەسمیم بەستۊ بووده ماجه‌راجوێگ وێنەی ماجه‌راجوەیل ناو کتاوەیل.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He walked slowly through the market.	یەواش یەواش رێ ئەکرد وه ناو بازاڕەگه.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The merchants were assembling their stalls, and the boy helped a candy seller to do his.	دەسفورووشەگان و دوکاندارەگان بەسات خوەیان بڵاوەو کردن و شروو کردنه کار، کوڕەگەیش کومەک نوقوڵ فورووشێ کرد بەن بەسات خوەی دانێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The candy seller had a smile on his face: 	نوقوڵ فورووشەگه لەبخەندێ وه بان لێوێ بۊ: 	Kolyayi	Songhor / Kolyayi	Southern Kurdish
he was happy, aware of what his life was about, and ready to begin a day's work.	خوشحاڵ بۊ، ئەزانست وه خاتر چه زندگی ئەکا و ئامادە بۊ شروو کاده کار.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
His smile reminded the boy of the old man — 	لەبخەندەگەی کوڕەگه ئەخسته بیر پیرەمەردەگه –	Kolyayi	Songhor / Kolyayi	Southern Kurdish
the mysterious old king he had met.	ئەو پادشای مەرمووزه وا وه‌ گه‌ردێ ديدار کردۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
"This candy merchant isn't making candy so that later he can travel or marry a shopkeeper's daughter.	ئی نوقوڵ فورووشه نوقوڵ دوروس ناکا تا دۊاخر بتانێ سەفەر کا یا وه گەرد دود دوکاندارێگ ئزدواج کا."	Kolyayi	Songhor / Kolyayi	Southern Kurdish	FE
"He's doing it because it's what he wants to do,"" thought the boy."	"ئی کاره ئەکا چون دڵێ ئەتوای،"" کوڕەگه فکرەو کرد."	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He realized that he could do the same thing the old man had done — 	متەوەجێ بۊ ئەتانێ ئەو کاره وا پیرەمەردەگه کردۊ بکا –	Kolyayi	Songhor / Kolyayi	Southern Kurdish
sense whether a person was near to or far from his destiny.	بزانێ ئای کەسێ وه چارەنۊسێ نزیکه یان دۊره.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Just by looking at them.	فەقەت وه توماشا کردن.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
It's easy, and yet I've never done it before, he thought.	ئاسانه، وەلێ تا ئیسه ئمتحان نەکردمه، کوڕەگه وه بەرخوەیەو وت.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
When the stall was assembled, the candy seller offered the boy the first sweet he had made for the day.	وەختێ بەساتەگه دانریا، نوقوڵ فورووشەگه کوڕەگه تارف نوقڵێ کرد که ئەوەڵ نوقڵێ بۊ ئەو رووژه دوروس کردۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
The boy thanked him, ate it, and went on his way.	کوڕەگه ماڵاوایی کرد، خواردەی و کەفته رێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
When he had gone only a short distance, he realized that, while they were erecting the stall, one of them had spoken Arabic and the other Spanish.	زەڕەی چۊه ئەولاتر کەفته یادێ وەختێ کومەک پیاگه ئەکرد یەکێگیان عەرەبی قسه کردۊ و یاکه ئسپانیایی.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
And they had understood each other perfectly well.	خەیلێگیش قەشەنگ زوان یەکتری حالی بۊن.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
There must be a language that doesn't depend on words, the boy thought.	کوڕەگه وه بەر خوەیەو وت، یێ زوانێ حەتمەن هەس وه کەلیمه تەشکیل نەۊه.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
I've already had that experience with my sheep, and now it's happening with people.	من لەوەبەر وه گەرد پەزەگانم تەجروبەی کردمه و ئیسه وه گەرد ئایەمەیلیش تەجروبەی کردم.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He was learning a lot of new things.	خەیلێ چشتەیل جەدید داشت یاد ئەگرد.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Some of them were things that he had already experienced, and weren't really new, but that he had never perceived before.	بەعزێگێ لەوەبەریش تەجروبه کردۊ وەلێ ئسپای نەگردۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
And he hadn't perceived them because he had become accustomed to them.	ئسپایان نەگردۊ چون عادەت وه پێیان کردۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He realized: If I can learn to understand this language without words, I can learn to understand the world.	زانست ئەگەر فێر ئی زوان بێ کەلیمه بوو، ئەتانێ دنیا دەرک بکا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Relaxed and unhurried, he resolved that he would walk through the narrow streets of Tangier.	ریلەکس و بێ هەڵەوپەڵه تەسمیم گرد وه ناو خیابانەیل تەسک و باریک تەنجه رێ بکا.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Only in that way would he be able to read the omens.	فەقەت وەی سوورەته ئەتانست نشانەگان بخوەنێ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
He knew it would require a lot of patience, but shepherds know all about patience.	ئەزانست ئی کاره بردەباری فەرەیگ ئەتوای، وەلێ شوانەیل ئوستاد بردەبارین.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
Once again he saw that, in that strange land, he was applying the same lessons he had learned with his sheep.	دواره یێ جا تر دی که، لەو وڵات غەریبه، دێرێ وه دەرسەیلێگ ئستفاده ئەکا که وه گەرد پەزەگانێ یاد گردۊ.	Kolyayi	Songhor / Kolyayi	Southern Kurdish
