en_sentence	translation	variety	county	orthography
He had held it between his fingers for as long as thirty seconds.	به مەوداو سی سانیێ بەینوو ئەنگووساشەنه هۆرش گێرت.			Hawrami
In 1973, it must have been--at any rate, it was at about the time when he and Katharine had parted.	پاسه زانێ ۱۹۷۳ی بێ- دەوروبەروو وەختیه بێ که چەنی کاترینی جه یۆی جیاوه بیێ.			Hawrami
But the really relevant date was seven or eight years earlier.	وەلێم تاریخی ڕاس ڕاسی حەوت هەشت ساڵێ چەووەڵتەر بێ.			Hawrami
The story really began in the middle sixties, the period of the great purges in which the original leaders of the Revolution were wiped out once and for all.	واقێع ئانەنه که داستانه ئەوەڵوو دەهەو شەسیوه دەسش پەنه کەردەبێ. یانێ جه دەورانوو پاکسازی گەورەینه که یەک گل گردوو ڕابەره ئەسڵیەکاو ئێنقلابی جه بەین شیێ.			Hawrami
By 1970 none of them was left, except Big Brother himself.	تا ساڵەو ۱۹۷۰ی بێجگەم نازری گەورەی هیچ کام گیانی سالمشا بەرنەوەردەبێ.			Hawrami
All the rest had by that time been exposed as traitors and counter-revolutionaries.	غەیر جه ئادٚی بەقیه خائێن و دژەئێنقلاب شناسیەی بێنێ.			Hawrami
Goldstein had fled and was hiding no one knew where, and of the others, a few had simply disappeared, while the majority had been executed after spectacular public trials at which they made confession of their crimes.	گوڵدشتاین یاگیەنه که هیچ‌‌کەس خەوەرش نەوێ وێش شاردەبێوه. جه بەقیەیچ چننه نەفەرێ گمێ بیێبێنێ و بەقیەیچ دماو موحاکێمەی بەڵاجەوی و ئێقرار به جەنایاتی کوشیەی.			Hawrami
Among the last survivors were three men named Jones, Aaronson, and Rutherford.	جه ئاخرین مەنەجیاکا یەرێ نەفەرێ به نامێ: جۆنز، هارنسۆن و ڕۆترفۆرد مەنێبێنێ.			Hawrami
It must have been in 1965 that these three had been arrested.	گاهەزیچ ۱۹٦٥نه دەسگیرێ بێنێ.			Hawrami
As often happened, they had vanished for a year or more, so that one did not know whether they were alive or dead, and then had suddenly been brought forth to incriminate themselves in the usual way.	هەرپاسه که هەمیشه پێش ئێ، ساڵیه دوێ ساڵێ گمێ بێنی. کەس نەزانێ مەردێنێ زیننێنێ. ئیجا سەر و کەللـەشا دیار گنێ و به جورموو وێشا پەنه ئامێبێنێ.			Hawrami
They had confessed to intelligence with the enemy (at that date, too, the enemy was Eurasia), embezzlement of public funds, the murder of various trusted Party members, intrigues against the leadership of Big Brother which had started long before the Revolution happened, and acts of sabotage causing the death of hundreds of thousands of people.	پێسەو جاسووسی پەی دوژمەنی، ئاوەخته دوژمەن ئۆرووسیه بێ. ئێختلاسوو ماڵوو گردینی، تەوتێئه زدوو نازری گەورەی که فره وەڵێ ئێنقلابی دەسش پەنه کەردەبێ. خراوکاریه که بیەبێ بایسوو مەرگوو دەهها و هەزاران نەفەرێ، ئێقرارشا کەردەبێ.			Hawrami
After confessing to these things they had been pardoned, reinstated in the Party, and given posts which were in fact sinecures but which sounded important.	دماو ئێقراری عەفوێ بیێبێنێ. جه حێزبەنه مەنێبێنێوه و پۆستیه عەلەکیچشا دایبێنێ.			Hawrami
All three had written long, abject articles in 'The Times', analysing the reasons for their defection and promising to make amends.	هەر یەرێ تۆبەنامەشا جه تایمزەنه نووسیابێ. به وردی باسوو هەرمانه ئێشتباکاو وێشا کەرێنێ.			Hawrami
Some time after their release Winston had actually seen all three of them in the Chestnut Tree Cafe.	چەودمای، وینستۆن ئادٚێش جه کافەو دار بەلووینه دیێبێنێ.			Hawrami
He remembered the sort of terrified fascination with which he had watched them out of the corner of his eye.	کەوتوه هۆشش که چەنی به عەجایباتوه تەماشاش کەردێبێنێ.			Hawrami
They were men far older than himself, relics of the ancient world, almost the last great figures left over from the heroic days of the Party.	سنشا چوەرتەر چادٚی بێ، یادگاروو کۆنەو زووی، هەرپاسه کەسایەتیێ گەورێ و قارەمانوو دەورانوو ئەوەڵوو حێزبی.			Hawrami
The glamour of the underground struggle and the civil war still faintly clung to them.	شکۆو مۆبارزەی چیرزەمینی و جەنگوو وێمانەی هیشتا چۆرچەمشاوه دیار بێ.			Hawrami
He had the feeling, though already at that time facts and dates were growing blurry, that he had known their names years earlier than he had known that of Big Brother.	هەرچننه که تاریخوو ئا وەختیە، جه هاڵیه تەم‌‌ومژینه خاس دیار نەوێ، بەڵام هۆشش بێ که فره زووتەر چانەیه نامێ نازری گەورەی بژنەوۆ، نامێ ئادٚیشاش ژنیێبێ.			Hawrami
But also they were outlaws, enemies, untouchables, doomed with absolute certainty to extinction within a year or two.	بەڵام ئادٚێ دوژمەن، نەحس و مەتروودێ بیێبێنێ و جه درێژخایەنوو دوێ یەرێ ساڵێتەری، مەحکووم به مەرگی و هەڵم بیەی بێنێ.			Hawrami
No one who had once fallen into the hands of the Thought Police ever escaped in the end.	کەسیه که کەوتایا دەسوو پۆلیسوو ئەندیشەی، ڕاو بەرشیەیش نەوێ.			Hawrami
They were corpses waiting to be sent back to the grave.	ئادٚێ جنازێ بێنێ، تەماکاروو کیانیەی پەی قەورێ.			Hawrami
There was no one at any of the tables nearest to them.	کەسیه نزیکوو مێزیشاوه نەوێ، نزیک بیەی به مێزیشا عاقڵانه نەوێ.			Hawrami
It was not wise even to be seen in the neighbourhood of such people.	جه بێ دەنگینه نیشتێبێنێره و شەراوو جینی به مەزەو مێخەکی که تایبەتوو کافەی بێ وەرێنێ.			Hawrami
They were sitting in silence before glasses of the gin flavoured with cloves which was the speciality of the cafe.	جه دلێشانه ئانه ڕۆترفۆرد بێ که وینستۆن مەجزووبوو قیافەیش بیەبێ.			Hawrami
Of the three, it was Rutherford whose appearance had most impressed Winston. Rutherford had once been a famous caricaturist, whose brutal cartoons had helped to inflame popular opinion before and during the Revolution.	ڕۆترفۆرد زەمانیه کاریکاتۆریست بێ که زێهنوو مەردمیش چ وەڵێ ئێنقلابی و چ دماو ئێنقلابی هۆرخڕنابێ.			Hawrami
Even now, at long intervals, his cartoons were appearing in The Times.	ئیسەیچه هەرچننه ڕوێ گلیه کاریکاتۆرەکاش جه مەجەلەو تایمزینه چاپێ مەوا.			Hawrami
They were simply an imitation of his earlier manner, and curiously lifeless and unconvincing.	تەقلیدیه جه شێوەو قەدٚیمیش بێنێ، بەڵام عەجەب دێنێ دلێ زەوقیره چوون بێ گیانێ بێنێ.			Hawrami
Always they were a rehashing of the ancient themes--slum tenements, starving children, street battles, capitalists in top hats--even on the barricades the capitalists still seemed to cling to their top hats an endless, hopeless effort to get back into the past.	هەمیشه بازپەردازی کاره قەدٚیمیەکاش بێنێ -بەیغوولەکێ، زۆڕوێ قات‌‌وقڕێ، شەڕی خیابانی، سەرمایەدارێ به کڵاوەی لەگەنیەوه سەروو سەرەیشاوه- پاسه دیار بێ سەرمایەدارێ دلێ سەنگەریچەنه چەسپیەیبێنێ کڵاوه لەگەنیەکاشاره، زۆریه فره پەی هۆروەگێڵای پەی ویەردەی.			Hawrami
He was a monstrous man, with a mane of greasy grey hair, his face pouched and seamed, with thick negroid lips.	بنیادٚەمیه هەیوولاوار بێ به مووێ بووڵینێ و چەورێوه، چۆرچەمیه پێسه بەره قاولەمەی و لچێ شۆڕیای.			Hawrami
At one time he must have been immensely strong; now his great body was sagging, sloping, bulging, falling away in every direction.	گاهەز وەختیەنه فره قۆرەتش بیەن، ئیسه بەدٚەنی غوول‌‌ئاساش مێڕیان.			Hawrami
He seemed to be breaking up before one's eyes, like a mountain crumbling.	پاسه دیاربێ وەروو چەمیوه پێسه کۆی مەوڕۆره واری.			Hawrami
It was the lonely hour of fifteen. Winston could not now remember how he had come to be in the cafe at such a time.	سەعاتەو یەرێ دمانیمەڕۆی بێ، وینستۆن هۆشش نەوێ ئیسه چەنی بیەن ڕاش کەوتێنه کافه بەلووی.			Hawrami
The place was almost empty.	کافه چۆڵ بێ.			Hawrami
A tinny music was trickling from the telescreens.	مووزیکیه ئارام جه تلسکرینوه پەخشوه بێ.			Hawrami
The three men sat in their corner almost motionless, never speaking.	ئا یەره نەفەره بێ‌دەنگ و جه گۆشیەوه نیشتێبێنێرە.			Hawrami
Uncommanded, the waiter brought fresh glasses of gin.	پێشکارەکه بێ‌ئانەیه واچاش پەنه یەرێ لێوانێ جینی تازەش ئۆرد پەیشا.			Hawrami
There was a chessboard on the table beside them, with the pieces set out but no game started.	جه مێزی پاڵ دەسیشانه که مێزوو شەترەنجی بێ، مۆرەکێش چنیەیبێنێ، بەڵام بازی دەسش پەنه نەکەردەبێ.			Hawrami
And then, for perhaps half a minute in all, something happened to the telescreens.	دەیێقیەش پەوه نەشی تلسکرینەنه چێویه قۆمیا.			Hawrami
The tune that they were playing changed, and the tone of the music changed too.	ئاهەنگیه که پەخشوه بێ واڕیا، چێویه جیاواز بێ، به سەختی تەوسیف کریێ.			Hawrami
There came into it--but it was something hard to describe.	ئاهەنگیه بەڵاجەوی، وشک، سەڕەسەڕکەر و مەسخەرە.			Hawrami
It was a peculiar, cracked, braying, jeering note: in his mind Winston called it a yellow note. And then a voice from the telescreen was singing: Under the spreading chestnut tree / I sold you and you sold me: / There lie they, and here lie we / Under the spreading chestnut tree.	وینستۆن دڵوه نامێش نیا ئاهەنگی زەرد و دەنگیه دەسش کەرد به وەنەی: چیروو بەلووی شکۆفیانه من تۆم ورەتی و تۆ منت ورەت؛ ئارامشا گێرتەن ئادٚیشا چاگەنه و ئارامما گێرتەن ئێمه چیگه چیروو بەلووی شکۆفیانه.			Hawrami
The three men never stirred. But when Winston glanced again at Rutherford's ruinous face, he saw that his eyes were full of tears. And for the first time he noticed, with a kind of inward shudder, and yet not knowing AT WHAT he shuddered, that both Aaronson and Rutherford had broken noses.	ئا یەره تەکانەشا نواردە، بەڵام وەختیه وینستۆن تەماشاو چۆرچەموو وێرانوو ڕۆترفۆردیش کەرد، دیش که چەمێش پەڕێنێ هەرسی و به لەرزشیه دەروونی و بێ‌خەوەر چا لەرزشەیە، زاناش که لووتەو هارنسۆن و ڕۆترفۆردی مێڕیەینە.			Hawrami
A little later all three were re-arrested.	مەودایه دماو ئا ڕۆیه هەر یەرێ دووباره دەسگیرێ کریەی.			Hawrami
It appeared that they had engaged in fresh conspiracies from the very moment of their release.	دیاریش دا که هەر شۆنەو ئازادٚیشاره خەریکوو دەسیسەی بیێنێ.			Hawrami
At their second trial they confessed to all their old crimes over again, with a whole string of new ones.	دماو دەسگیر بیەی، به تاوانه قەدٚیمیەکا و هەرپاسه تاوانێ تازێ ئێقرارشا کەردەبێ.			Hawrami
They were executed, and their fate was recorded in the Party histories, a warning to posterity.	دریای دارقوڵاخ و چارەنووسشا دلێو تاریخوو حێزبینه سەفت و زەفت بی تا بۆ به عێبرەت پەی ئایندەگانی.			Hawrami
About five years after this, in 1973, Winston was unrolling a wad of documents which had just flopped out of the pneumatic tube on to his desk when he came on a fragment of paper which had evidently been slipped in among the others and then forgotten.	دەوروبەروو پەنج ساڵا دماتەری، جه ساڵەو ۱۹۷۳ێنه، وینستۆن چننه لوولێ بەڵگێ که جه لوولەو تلسکرینیوه ئامێ جبەر، بازش کەردێ. قاقەزیەش دلێ قەواڵەکانه باز کەرد که چەسپیابێ، دیش چێویه موهێممەن.			Hawrami
The instant he had flattened it out he saw its significance.	بڕیابێ جه پەلیه مەجەلەو تایمزیوه وەرەقەو ئەوەڵی، ده ساڵێ چێوەڵتەر، چوون تاریخش بێ.			Hawrami
It was a half-page torn out of 'The Times' of about ten years earlier--the top half of the page, so that it included the date--and it contained a photograph of the delegates at some Party function in New York.	عەکسوو خەبەرنگارانیه بێ که ده ساڵێ وەڵێ حێزبی لوایبێنێ پەی نیۆیۆرکی.			Hawrami
Prominent in the middle of the group were Jones, Aaronson, and Rutherford.	قیافەو ڕۆترفۆرد و هارنسۆن و جۆنزی فره وەش پەنەکەوته دیار بێ.			Hawrami
There was no mistaking them, in any case their names were in the caption at the bottom.	نامێشا گەوره چیروو عەکسەکەیوه نووسیابێ.			Hawrami
The point was that at both trials all three men had confessed that on that date they had been on Eurasian soil.	سەیر چاگه بێ هەر یەرێ ئێقرارشا کەردەبێ که ئا مەودا خاکو ئۆرووسیەینه بیێنێ.			Hawrami
They had flown from a secret airfield in Canada to a rendezvous somewhere in Siberia, and had conferred with members of the Eurasian General Staff, to whom they had betrayed important military secrets.	جه پایەگایه مەخفی جه کانەدانه به یاگێ مەلاقاتی پەی سیبری پەروازشا کەردەن. چەنی فەرمانداو ئۆرووسیەی دیدٚارشا کەردەن و ڕازێ نیزامیێ فرێشا نیێنێ ئێختیارشا.			Hawrami
The date had stuck in Winston's memory because it chanced to be midsummer day;	ئی تاریخه جه مەژگوو وینستۆنینه حەک بیەبێ. چوون ڕۆیه نیمەو هامنی بیەبێ.			Hawrami
but the whole story must be on record in countless other places as well.	بەڵام گاهەز گردوو داستانێ جه یاگەکاتەرینه بایەگانی بیەن.			Hawrami
There was only one possible conclusion: the confessions were lies.	تەنیا یەک نەتیجه تاوێشی گێری، پەنه ئامای دروێ بیەن.			Hawrami
Of course, this was not in itself a discovery.	واتەیش گەرەک نیەن که ئینه کەشفیه موهێم نەوێ.			Hawrami
Even at that time Winston had not imagined that the people who were wiped out in the purges had actually committed the crimes that they were accused of.	تەنانەت ئاوەختیچه وینستۆن باوەڕ نەکەرێ که جه پاکسازی گەورەینه کەسیه تاوانباروو ئا تۆمەتانه بیەبۆ که داینێشانە.			Hawrami
But this was concrete evidence; 	بەڵام ئینه بەڵگیه ڕۆشن و دیار بێ.			Hawrami
it was a fragment of the abolished past, like a fossil bone which turns up in the wrong stratum and destroys a geological theory.	تیکیه جه ویەردەی جه بەین شیەبێ. پێسەو تکیه ئێسقانی که جه لایه جه خاکی که چەمەڕا نیەنی بێزیۆوه و فەرزیه زەمین‌‌شناسی بەرۆ چیروو سوئالێ.			Hawrami
It was enough to blow the Party to atoms, if in some way it could have been published to the world and its significance made known. He had gone straight on working.	ئەگەر یاگیەنه زەفت بیایا و به گۆشوو دنیای یاوایا، کافی بێ تا پایەو حێزبی وڕۆ.			Hawrami
As soon as he saw what the photograph was, and what it meant, he had covered it up with another sheet of paper.	زوو دەسش کەرد به کاری و عەکسەکەش به وەرەقیەتەری پۆشنارە.			Hawrami
Luckily, when he unrolled it, it had been upside-down from the point of view of the telescreen.	بەختەوەرانه وەختیه بازش کەرد سەرەوار بێ و جه دیدوو تلسکرینیوه دوور مەنەبێ.			Hawrami
He took his scribbling pad on his knee and pushed back his chair so as to get as far away from the telescreen as possible.	قاقەزێ باتڵێش نیێ سەروو چۆکیشوه و سەنەڵیەکەش کێشا دماوه تا جه دیدوو تلسکرینیوه دوور بمانۆ.			Hawrami
To keep your face expressionless was not difficult, and even your breathing could be controlled, with an effort: but you could not control the beating of your heart, and the telescreen was quite delicate enough to pick it up.	ئەگەر لازم بیایا تاوێ نەفەس کێشایچش کۆنترۆڵ کەرۆ، بەڵام کۆنترۆڵوو تەپشوو قەلبی ئیتر نامۆمکێن بێ بەڵام تلسکرین ئا تەواناییشه بێ دڵیچش کۆنترۆڵ کەرۆ.			Hawrami
He let what he judged to be ten minutes go by, tormented all the while by the fear that some accident--a sudden draught blowing across his desk, for instance--would betray him.	ده دەیێقێ چەمەڕاییش کێشا به سەختی و جه گردوو ئی مەوداینه هۆشش بێ که ئێتفاقی نەگنۆره -مەسەڵەن نەماڵۆ مێزەکەرە- و لەو بلۆ.			Hawrami
Then, without uncovering it again, he dropped the photograph into the memory hole, along with some other waste papers.	ئا وەخته عەکسەکەش وست دلێو چاڵەو خاترەی.			Hawrami
Within another minute, perhaps, it would have crumbled into ashes.	پەی هەمیشەی جه بەین شی.			Hawrami
That was ten--eleven years ago.	ئی کارەساته ده یانزه ساڵێ چێوەڵتەر ڕوەش دابێ.			Hawrami
Today, probably, he would have kept that photograph. It was curious that the fact of having held it in his fingers seemed to him to make a difference even now, when the photograph itself, as well as the event it recorded, was only memory.	ئەگەر ئارۆ بیایا گاهەز ئا عەکسشه هۆرگێرتایا و عەجەب ئانه که گێرتەو ئا عەکسەیه بەینوو ئەنگووساشەنه، تەنانەت ئیسەیچه خاتریه جیاوازه بێ.			Hawrami
Was the Party's hold upon the past less strong, he wondered, because a piece of evidence which existed no longer HAD ONCE existed?	جه وێش پەرساش ئایا به بۆنەو بەڵگیەوه که زەمانیه وجوودٚش بیەن، حوکم کەردەی حێزبی سەروو ویەردەیره جه بەین مەشۆ؟ ئایا دەسی‌‌کەم نوقسان مەگێرۆ؟			Hawrami
But today, supposing that it could be somehow resurrected from its ashes, the photograph might not even be evidence. Already, at the time when he made his discovery, Oceania was no longer at war with Eurasia, and it must have been to the agents of Eastasia that the three dead men had betrayed their country.	وەلێ ئارۆ به فەرز که ئا عەکسه به جۆریه زیننه بیایاوە، هیچ نێژێ چوون ئۆقیانووسیه ئیتر جه حاڵوو جەنگ چەنی ئۆرووسیەینه نەوێ، ئیتر مەدرەکیەتەر نەوێ. ئا یەره نەفەریچه مەردێبێنێ و یەرێ نەفەرێ مەردێ گاهەز کێشوەرشا لەو دابیایا به شەرقاسیەی.			Hawrami
Since then there had been other changes--two, three, he could not remember how many.	چا زەمانوه تا ئیسه تەغیراتیەتەر ڕوەشا دەیبێنێ، دوێ یەرێ، گاهەز فرەتەر، 			Hawrami
Very likely the confessions had been rewritten and rewritten until the original facts and dates no longer had the smallest significance.	چا ئێقرارانه دووبارەنویسی کریەیبێنێ که ویەرده و تاریخەکێ ئەرزششا جه دەس دابێ،			Hawrami
The past not only changed, but changed continuously.	ویەرده تەغیر پەیدٚا کەرێ و دەم به دەیێقێ تەغیر کەرێ.			Hawrami
What most afflicted him with the sense of nightmare was that he had never clearly understood why the huge imposture was undertaken.	ئانه دووچاروو کابووسیش کەرێ ئینەبێ که حێزب پەیچێ پا فێڵبازیەیه یاوابێ.			Hawrami
The immediate advantages of falsifying the past were obvious, but the ultimate motive was mysterious.	جەعلوو ویەردەی خەیرەی فرێش بێ پەی حێزبی، بەڵام ئاخرش یاوێنێ به کۆگەی، نادیار بێ.			Hawrami
He took up his pen again and wrote: I understand HOW: I do not understand WHY.	دووباره قەڵەمش هۆرگێرت و دەسش کەرد به نووسیای: مەفاموو چەنی؛ بەڵام نمەفاموو پەیچێ.			Hawrami
He wondered, as he had many times wondered before, whether he himself was a lunatic.	جه وێش پەرساش، هەرپاسه که هەزار گلێ پەرسابێش، نەک شێت بیەبۆ.			Hawrami
Perhaps a lunatic was simply a minority of one.	گاهەز شێتوو ئەقەلیەتین.			Hawrami
At one time it had been a sign of madness to believe that the earth goes round the sun; today, to believe that the past is unalterable.	وەختیه بێ، باوەڕ به چەرخیەو زەمینی دەوروو وەرەتاویره نیشانەو شێتی بێ و ئارۆ جه باوەڕ پینەیه که ویەرده تەغییر ناپەزیرەن، تەنیا بێ.			Hawrami
He might be ALONE in holding that belief, and if alone, then a lunatic. But the thought of being a lunatic did not greatly trouble him: the horror was that he might also be wrong.	ئینه که تەنیا بێ، عەزاوش نەدٚێ، چانەیه تەرسیش بێ که گاهەز هەن هەڵەنە.			Hawrami
He picked up the children's history book and looked at the portrait of Big Brother which formed its frontispiece.	کتێوو تاریخوو زۆڕواش هۆرگێرت و عەکسوو نازری گەورەیش سەروو کتێوەکەیوه تەماشا کەرد.			Hawrami
The hypnotic eyes gazed into his own.	چەمێ ماتێش بڕیەی دلێ چەماش.			Hawrami
It was as though some huge force were pressing down upon you--something that penetrated inside your skull, battering against your brain, frightening you out of your beliefs, persuading you, almost, to deny the evidence of your senses.	پاسەبێ نیروویه زل مجیا ملوو سەریشەرە. چێویه نفووز کەرێ دلێ مەژگیش پاسه تەرسنێش که جه باوەڕەکاش هاڵی بێوه و تەشوێقش کەرێ باوەڕ و هەواسی پەنجگانەیش ئێنکار کەرۆ.			Hawrami
In the end the Party would announce that two and two made five, and you would have to believe it.	جه ئاخروه حێزب ئاگاداری مەدٚۆ دوێ به ئیزافەو دوێ مۆ به پەنج و ئێدعایه پاسنێ دێر یا زوو ڕوه مەدٚۆ.			Hawrami
It was inevitable that they should make that claim sooner or later: the logic of their position demanded it.	پاسه دیاربێ هەر جه ئیسەوە. ئاڵوگۆڕ پاسه بێ.			Hawrami
Not merely the validity of experience, but the very existence of external reality, was tacitly denied by their philosophy.	فەلسەفەو حێزبی به ئیزافەو تەجروبەی، ڕاسیەکا ئێنکار کەرێنێ.			Hawrami
The heresy of heresies was common sense.	عەقڵی ساق بابەو شۆڕشی بێ.			Hawrami
And what was terrifying was not that they would kill you for thinking otherwise, but that they might be right.	کوشتەو مەردمی به بۆنەو ئەندیشەی جیاوازیوه تەرسناک نەوێ، تەرسناک ئانەبێ که قسێشا ڕاسه بۆ.			Hawrami
For, after all, how do we know that two and two make four? Or that the force of gravity works? Or that the past is unchangeable? If both the past and the external world exist only in the mind, and if the mind itself is controllable what then? But no!	ئاخر چکۆ بزانمێ دوێ به ئیزافەو دوێ مەکەرۆ چوار؟ یا ئینه که قۆرەتوو جازبەی هەن؟ یا ئینه که ویەرده تەغییرناپەزیرەن؟ ئەگەر ویەرده و دنیاو بەری تەنیا جه زێهنەنه وجوودٚش بۆ و خۆدوو زێهنی قابل به مەهارکەردەی بۆ، ئا وەخته چێش؟			Hawrami
His courage seemed suddenly to stiffen of its own accord.	بەڵام نە، پاسه دیار بێ که چەمەو شەهامەتیش ناکاو وشک بی.			Hawrami
The face of O'Brien, not called up by any obvious association, had floated into his mind.	چۆرچەموو ئۆبراینی کەوت وەروو چەمیش.			Hawrami
He knew, with more certainty than before, that O'Brien was on his side.	به یەقینیەوه فرەتەر جه ویەردەی زانێ که ئۆبراین هەوادارشەن.			Hawrami
He was writing the diary for O'Brien--TO O'Brien	یادداشتەکاش نووسیێ پەی ئۆبراینی «پێشکەش به ئۆبراینی».			Hawrami
it was like an interminable letter which no one would ever read, but which was addressed to a particular person and took its colour from that fact.	پێسەو نامەیه ناتەمامی بێ که هیچ کەس نوانێشوە، بەڵام کەسیه دیار وەردەنگش بێ. هەر ئی واقێعیەته ڕاسی دێ به کارەکەیش، به بەیانیه باشتەر تەوجیهش کەرێ.			Hawrami
The Party told you to reject the evidence of your eyes and ears. It was their final, most essential command.	حێزب واچێ به گردی که واقێعیەتوو چەم و گۆشیتا جه نەزەرەنه مەگێردێ، ئەساسی‌‌تەرین فەرمانشا ئانەبێ.			Hawrami
His heart sank as he thought of the enormous power arrayed against him, the ease with which any Party intellectual would overthrow him in debate, the subtle arguments which he would not be able to understand, much less answer.	به فکروه کەردەی به قۆرەتیه بەهێزوه که وەرشەنه بێ، دڵش مجیارە. جۆریه ئاسان که ڕۆشنفکرێ حێزبی چەنیش قسێ کەرێنێ و شکەستش دێنێ، باسیه که جه فامیش عاجز بێ، تا بیاوۆ پانەیه جواو بدٚۆوە.			Hawrami
And yet he was in the right!	وەلێم زانێ که ئادٚێ هەڵه مەلا.			Hawrami
They were wrong and he was right. The obvious, the silly, and the true had got to be defended. Truisms are true, hold on to that!	پەنەواز بێ جه چێوانیه دیار و بەدێهی و سادەگی و هەرچێویه که واقێعیەتەن دفاعه کریۆ. حەق بەرحەقەن، دەسش پەنه گێرە!			Hawrami
The solid world exists, its laws do not change.	دنیا موحکەمەنە. قانوونێش تەغییرناپەزیرێنێ.			Hawrami
Stones are hard, water is wet, objects unsupported fall towards the earth's centre.	توەنی سفتێنێ، ئاوی تەڕەنە، چێویه وەردەی مەگنۆ زەمین.			Hawrami
With the feeling that he was speaking to O'Brien, and also that he was setting forth an important axiom, he wrote: Freedom is the freedom to say that two plus two make four. If that is granted, all else follows.	پی ئێحساسوه که چەنی ئۆبراینی قسێ مەکەرۆ و چێویه گەوره مەوزۆ ڕوە، پێسەشه نویست: «ئازادٚی ئا ئازادٚینه که واچۆ دوێ به ئیزافەو دوێ مەکەرۆ چوار، ئینه که تەیید بۆ، ڕاسیەکاتەری میا شۆنیشەره».			Hawrami
PART ONE - Chapter 8	بەشوو یەکی - بەندوو هەشتی			Hawrami
From somewhere at the bottom of a passage the smell of roasting coffee--real coffee, not Victory Coffee--came floating out into the street.	یاگیەنه بێنێ بێخوو گوزەریەنە، بوەو قاوەی دەم کەردەی -قاوەی ڕاس ڕاسی نه قاوەو پیرۆزی- ئامه سەر و جه هەواوه بوەکێش پەخشوه بیە.			Hawrami
Winston paused involuntarily.	وینستۆن بێ‌ئیراده مدرا.			Hawrami
For perhaps two seconds he was back in the half-forgotten world of his childhood. Then a door banged, seeming to cut off the smell as abruptly as though it had been a sound.	چننه ساتیه لوا خیاڵوو دەورانوو زۆڕوەییشەرە، بەرەیه بینیا و سەدٚایه بیه بایسوو ئانەیه بوەو قاوەکەی تەمامه بۆ.			Hawrami
He had walked several kilometres over pavements, and his varicose ulcer was throbbing.	چننه کیلوومیترێ پیاده لوا ڕاره، واریسوو پایش ئەزیەت کەرێ.			Hawrami
This was the second time in three weeks that he had missed an evening at the Community Centre: a rash act, since you could be certain that the number of your attendances at the Centre was carefully checked.	جه یەره حەفتەی ویەردەنه تەنیا دوێ وێرەگێ نەلوابێ پەی یاگێ کۆمەڵگاو گردی. غەیبەتش به دێقەتتوه بەرڕەسی کریێ. ئانه بێ‌‌نەزمی بێ.			Hawrami
In principle a Party member had no spare time, and was never alone except in bed.	هەر جه بنەڕەتوه ئەنداموو حێزبی هیچ وەخت وەختی ئیزافەش نەوێ و هیچ وەخت بێجگەم دلێ ڕەخت‌‌وخاوینه تەنیا نەوێ.			Hawrami
It was assumed that when he was not working, eating, or sleeping he would be taking part in some kind of communal recreation: to do anything that suggested a taste for solitude, even to go for a walk by yourself, was always slightly dangerous.	بەرنامه ئانەبێ که جه وەختانیه غەیر جه واردەی و وتەی جه تەفرێحاتی دەسەجەمینه بەشداری کەرۆ. هەر کاریه که مەیل به گۆشەگیریش یاونایا، تەنانەت به تەنیایی لوای پەی گەردشی، هەمیشه خەتەرناک بێ.			Hawrami
There was a word for it in Newspeak: OWNLIFE, it was called, meaning individualism and eccentricity.	جه زوانی تازەنه واچێنێش پەنه «وێ ژیوای»، یانێ فەردگەرایی و بەرشیەی جه مەردمی و گنێ چیروو چاودێریه سەختی،			Hawrami
But this evening as he came out of the Ministry the balminess of the April air had tempted him.	بەڵام ئارۆ عەسر جه وەزارەتخانەنه ئامه جبەر، هەوای وەشوو وەهاری وسوەسەش کەرد.			Hawrami
The sky was a warmer blue than he had seen it that year, and suddenly the long, noisy evening at the Centre, the boring, exhausting games, the lectures, the creaking camaraderie oiled by gin, had seemed intolerable.	ئاسمان ڕەنگیه ئاویەی دڵڕفانەش گێرتێبێ. کتووپڕ وێرەگای پەڕ هەیاهوو جه مەرکەزەنە. بازی تکراری و سۆخەنڕانیێ بێ‌ئەرزشێ و قیزونێ، ڕەفاقەتی پەڕ جه مانیایی که مەشیایا به جین واردەی تەحەمۆڵت کەردایا.			Hawrami
On impulse he had turned away from the bus-stop and wandered off into the labyrinth of London, first south, then east, then north again, losing himself among unknown streets and hardly bothering in which direction he was going.	کتووپڕ به ویریه نادیاریوه کەوت گێڵەی دلێ خیاباناو لەندەنیرە، ئەوەڵ جار پانیشت، چی دما وەرهۆرز، ئیجا ڕوو به سەرنیشت و دلێ خیابانه نەشناسیاکانه وێش گم کەرد، زەحمەت نەدٚێ به وێش مەسیریه هۆرچنۆ، کەوتەبێ شۆنەو پایاش، هەر یاگیەره کێشیایانێ لوێ.			Hawrami
If there is hope,' he had written in the diary, 'it lies in the proles.' 	جه دەفتەر یادداشتەکەنه نووسیەبێش: «ئەگەر هومێدٚیه بۆ هەن جه دلێو ڕەنجبەرانه».			Hawrami
The words kept coming back to him, statement of a mystical truth and a palpable absurdity.	ئی کەلیمانه که پووچیه ڕازگوونەشا چەنەبێ دەم به دەم ئێنێ دلێ زێهنیشەرە.			Hawrami
